### 
### Experiment date : 2025-07-02 14:41:31 
### Parameters of the wind tunnel system 
### 

mode : 1
max_time : 1800
is_save_data : True
path_save_data : experiments\exp_2025-07-02_14-24-48
is_density_link_temperature : False
alpha : 0.1
beta : 0.02
sampling_rate : 1000
sampling_batch : 400
k_pitot : 86.207
offset_pitot : 0
offset_T : -0.146
k_T : 100
k_atm : 5200
offset_atm : 80000
factor_conv : 1
P : 0.12
I : 0.015
D : 0.075
conv_factor : 0.05

### 
### Data 
### 

t [s], v [m/s], v_target [m/s], T [K], Pressure_pitot [Pa], P_amb [Pa], Control_signal [V]
218.326322555542, 4.823440509517938, 5.0, 298, 13.86063607334284, 101905.46248482785, 1.6120929484394928
218.74703359603882, 4.846115602285598, 5.0, 298, 13.991260656716305, 101905.46248482785, 1.6168813443187589
219.16837644577026, 4.852643261147171, 5.0, 298, 14.028978158497178, 101905.46248482785, 1.6206280257756742
219.58846020698547, 5.021979733300336, 5.0, 298, 15.025163940827285, 101905.46248482785, 1.6216966343874828
220.00829792022705, 4.912565557256246, 5.0, 298, 14.377587715398331, 101905.46248482785, 1.6192995246034771
220.4282670021057, 4.903365194583436, 5.0, 298, 14.323784808446202, 101905.46248482785, 1.6195537428243607
220.84851789474487, 4.94378463271776, 5.0, 298, 14.560905867436249, 101905.46248482785, 1.6216099014101943
221.26764798164368, 4.822716621096272, 5.0, 298, 13.85647605476407, 101905.46248482785, 1.6216273764619775
221.69037199020386, 4.863854169970521, 5.0, 298, 14.093874448326032, 101905.46248482785, 1.624207447212456
222.11747765541077, 5.042377716971995, 5.0, 298, 15.147468487043204, 101905.46248482785, 1.6261239121078979
222.53852939605713, 4.903744932215699, 5.0, 298, 14.32600348502155, 101905.46248482785, 1.6229470267196766
222.971777677536, 4.960845576919168, 5.0, 298, 14.66157831704255, 101905.46248482785, 1.6234405085878878
223.39238333702087, 4.970688807246374, 5.0, 298, 14.719818577145368, 101905.46248482785, 1.6243702277676229
223.8125946521759, 4.992462089976728, 5.0, 298, 14.849056487659238, 101905.46248482785, 1.623727949361211
224.23444318771362, 4.952674937556227, 5.0, 298, 14.613322101528786, 101905.46248482785, 1.6232284855983303
224.65617966651917, 4.933557489435878, 5.0, 298, 14.500724265330003, 101905.46248482785, 1.6237348175536264
225.09068512916565, 5.0889690864987775, 5.0, 298, 15.428685742968241, 101905.46248482785, 1.6248348088149402
225.5094656944275, 4.825611523241373, 5.0, 298, 13.873116129079158, 101905.46248482785, 1.6221366875928964
225.92877531051636, 4.9223161895998535, 5.0, 298, 14.434718637213475, 101905.46248482785, 1.6251671930488665
226.34834671020508, 4.889484587461414, 5.0, 298, 14.242803113446096, 101905.46248482785, 1.6273566611842913
226.7802140712738, 4.850916206290523, 5.0, 298, 14.018994113908123, 101905.46248482785, 1.6276329522566553
227.19873332977295, 5.022443190584929, 5.0, 298, 15.027937286546468, 101905.46248482785, 1.629681642894719
227.62021374702454, 4.892435132841224, 5.0, 298, 14.259997856905022, 101905.46248482785, 1.6276038180300525
228.04324984550476, 4.858204039277372, 5.0, 298, 14.061148968839687, 101905.46248482785, 1.6281704658483158
228.47948265075684, 4.970782458595337, 5.0, 298, 14.720373246289205, 101905.46248482785, 1.631081213630323
228.9013226032257, 5.012376543070711, 5.0, 298, 14.96775568444022, 101905.46248482785, 1.6301443160983906
229.32019019126892, 4.954413500375192, 5.0, 298, 14.62358348068976, 101905.46248482785, 1.628101500223135
229.74122858047485, 4.989057530711329, 5.0, 298, 14.828811063909214, 101905.46248482785, 1.6285554844314387
230.16072249412537, 4.939404164232935, 5.0, 298, 14.53511375224786, 101905.46248482785, 1.6286300994553904
230.57966470718384, 4.994140196205931, 5.0, 298, 14.859040532248295, 101905.46248482785, 1.629237392537529
230.99849128723145, 4.851923729666062, 5.0, 298, 14.024818139918404, 101905.46248482785, 1.6289602498318372
231.41842031478882, 5.039838256855157, 5.0, 298, 15.132215085587704, 101905.46248482785, 1.6313252653429047
231.83882761001587, 4.854657381942234, 5.0, 298, 14.04062621051774, 101905.46248482785, 1.6299922659284274
